registry_embedding_id,registry_record_id,object_embedding_id,view_profile,embedding_model_id,text_hash,embedded_text,embedding,metadata
regemb_2e535ea6947ce3316867d8b6,primitive.repo.scripts_check_llm_gateway_stub_py.function.py_function_scripts_check_llm_gateway_stub_self_test_check,,planning,canonical_embedding_pending,c3c51dc1a23c00d11313d6ec27e255f2f1c0bb4aec48ea2348f8769b9d23fad8,27 after artifact as at before callable candidate check code compose dag detail does enrich evidence false function gateway generated graph information inventory kind line llm logs name not observed ok or parameter parameters primitive promote promotion proof prove py python real reason receipts repo required return scripts searchable self signature source step stub symbol task test to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_c59d80c655299b54a57a303f,primitive.repo.scripts_check_llm_gateway_stub_py.instance.py_inst_scripts_check_llm_gateway_stub_self_test_gw,,planning,canonical_embedding_pending,ae1253258404a6da50a068e3e7717d3ff36701ee1f1ede3de91412d5ad51b5ec,32 artifact as at before candidate check code compose dag enrich evidence false gateway generated graph gw information inst instance kind llm primitive promotion prove py python real repo scripts searchable self source step stub symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_ffd4d698b01ab6ec2ec330c4,primitive.repo.scripts_check_llm_gateway_stub_py.instance.py_inst_scripts_check_llm_gateway_stub_self_test_policy,,planning,canonical_embedding_pending,56879bc5679b60df0fc2cc739246c44ca94a68187cd46d29fcbd85c45faf5095,33 artifact as at before candidate check code compose dag enrich evidence false gateway generated graph information inst instance kind llm policy primitive promotion prove py python real repo scripts searchable self source step stub symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_a564dcf5edf2c5f9897cbae0,primitive.repo.scripts_check_llm_gateway_stub_py.function.py_function_scripts_check_llm_gateway_stub_main,,planning,canonical_embedding_pending,20c3cecb8e763ca9cc0929f9c28d0f0dd3b14cb603bc625dd3d7e16bdd010ddb,59 after argv artifact as at before callable candidate check code compose dag does enrich evidence function gateway generated graph information inventory kind line llm logs main name not observed or parameter parameters primitive promote promotion proof prove py python real reason receipts repo required return scripts searchable signature source step stub symbol task to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_1289d0c8ffd03ee6b989f995,primitive.repo.scripts_check_llm_router_policy_py.function.py_function_scripts_check_llm_router_policy_req,,planning,canonical_embedding_pending,fad4205920a3d9353909cdce4d5f855b327a0de319c2ffe83d08c70f7fc2ff59,19 after artifact as at before callable candidate check classification code compose dag does enrich evidence function generated graph information inventory kind line llm logs name not observed or parameter parameters policy primitive promote promotion proof prove py python real reason receipts repo req required return router scripts searchable signature source step symbol task to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_9cd76797b6b6f91697466918,primitive.repo.scripts_check_llm_router_policy_py.function.py_function_scripts_check_llm_router_policy_status_for,,planning,canonical_embedding_pending,a488f5dcac98b8eb40b3502790f090a5ac646593b672ad894b5a50d191a6c146,26 after artifact as at before callable candidate check code compose dag does enrich evidence function generated graph information inventory kind line llm logs name not observed or parameter parameters policy primitive promote promotion proof prove provider py python real reason receipts repo required resp return router scripts searchable signature source status step symbol task to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_f0db124ad4d303fff9976124,primitive.repo.scripts_check_llm_router_policy_py.function.py_function_scripts_check_llm_router_policy_self_test,,planning,canonical_embedding_pending,3ee91e96a2597e3647f90142612757941e7c623cdc723dee239e5e3bed76de48,30 after artifact as at before callable candidate check code compose dag does enrich evidence function generated graph information inventory kind llm logs not observed or parameters policy primitive promote promotion proof prove py python real reason receipts repo return router scripts searchable self signature source step symbol task test to use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_093ed4ab4320f4e92e823a95,primitive.repo.scripts_check_llm_router_policy_py.function.py_function_scripts_check_llm_router_policy_self_test_check,,planning,canonical_embedding_pending,f1de5046061060b6e720a13e967df0b64f4f3c9222abf4108f22c9794007282d,33 after artifact as at before callable candidate check code compose dag detail does enrich evidence false function generated graph information inventory kind line llm logs name not observed ok or parameter parameters policy primitive promote promotion proof prove py python real reason receipts repo required return router scripts searchable self signature source step symbol task test to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_7ebc43b617c7bb267af8e37f,primitive.repo.scripts_check_llm_router_policy_py.instance.py_inst_scripts_check_llm_router_policy_self_test_gw,,planning,canonical_embedding_pending,c33248d0ea4f58e66f1c02b09d973ffe07642a5257ddb5c0c5a3ab8d19d18455,39 artifact as at before candidate check code compose dag enrich evidence false generated graph gw information inst instance kind llm policy primitive promotion prove py python real repo router scripts searchable self source step symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_e6b29326badd40217906e5ec,primitive.repo.scripts_check_llm_router_policy_py.instance.py_inst_scripts_check_llm_router_policy_self_test_no_ext,,planning,canonical_embedding_pending,7f2d57ec2d92e19a726f85ec60cb4f71788ef7c2c6bdeca09eff56a5009c0a46,43 artifact as at before candidate check code compose dag enrich evidence ext false generated graph information inst instance kind llm no policy primitive promotion prove py python real repo router scripts searchable self source step symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_3df57157897696771443a66b,primitive.repo.scripts_check_llm_router_policy_py.instance.py_inst_scripts_check_llm_router_policy_self_test_gw2,,planning,canonical_embedding_pending,5935850ab33089be07e510c34b5ec93596991aa3265e42c25c3928fe39883daa,59 artifact as at before candidate check code compose dag enrich evidence false generated graph gw2 information inst instance kind llm policy primitive promotion prove py python real repo router scripts searchable self source step symbol task test to use value,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_3f1c2f22b885d37c34e25795,primitive.repo.scripts_check_llm_router_policy_py.function.py_function_scripts_check_llm_router_policy_main,,planning,canonical_embedding_pending,7d2aa7def8316cf893c98f3d8c4ce304777e33c6deb188544c784e6aa11c6d37,74 after argv artifact as at before callable candidate check code compose dag does enrich evidence function generated graph information inventory kind line llm logs main name not observed or parameter parameters policy primitive promote promotion proof prove py python real reason receipts repo required return router scripts searchable signature source step symbol task to true use,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_9b21d0f68448fb3b422495d6,primitive.repo.scripts_check_llm_secret_hygiene_py.var.py_var_scripts_check_llm_secret_hygiene_repo_root,,planning,canonical_embedding_pending,b1f94b662886a0e9cebb1173b0e0525170cd491dc4a4c8e2d73927c90aa5b180,16 artifact as at before candidate check code compose dag enrich evidence generated graph hygiene information kind llm primitive promotion prove py python real repo root scripts searchable secret source step symbol task to use value var,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_1a8343efbfb8001657acdaa0,primitive.repo.scripts_check_llm_secret_hygiene_py.var.py_var_scripts_check_llm_secret_hygiene_repo,,planning,canonical_embedding_pending,8844f2246b50532c8180070ecff9af487311e5233616813838512a57a9aee28e,23 artifact as at before candidate check code compose dag enrich evidence generated graph hygiene information kind llm primitive promotion prove py python real repo scripts searchable secret source step symbol task to use value var,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
regemb_f9515e6b33125edafde8a242,primitive.repo.scripts_check_llm_secret_hygiene_py.var.py_var_scripts_check_llm_secret_hygiene_raw_key,,planning,canonical_embedding_pending,aaec825df3c69330a51671effd6c7d002a9459e7bc43e616a1fd9bf79170cb7e,25 artifact as at before candidate check code compose dag enrich evidence generated graph hygiene information key kind llm primitive promotion prove py python raw real repo scripts searchable secret source step symbol task to use value var,,"{""canonical_embedding_dim"": 384, ""serves_truth"": false, ""source"": ""primitive_registry_builder"", ""source_embedding_dim"": 64}"
