mutation_option_id,registry_record_id,mutator_agent_id,from_edge_id,target_edge_template,fit_class,precondition_status,confidence,reason,serves_truth
mutationoption_a87cee6d735d90ab18192395,primitive.repo.scripts_add_demo_voiceover_py.function.py_function_scripts_add_demo_voiceover_ffmpeg,mutator:core:output_field_wrapper@candidate,edge_cbd1e7315fc9433c8e249bf0,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_2f521f5c193fbfae33a63678,primitive.repo.scripts_add_demo_voiceover_py.function.py_function_scripts_add_demo_voiceover_have,mutator:core:output_field_wrapper@candidate,edge_15124e8ef443db7aa6c5bcb0,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_62367170c42e9ece4ef7d956,primitive.repo.scripts_add_demo_voiceover_py.function.py_function_scripts_add_demo_voiceover_build,mutator:core:output_field_wrapper@candidate,edge_7d31f93d2c4a835a33955f6a,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_9977797d6e78983b809eb4d9,primitive.repo.scripts_add_demo_voiceover_py.function.py_function_scripts_add_demo_voiceover_self_test,mutator:core:output_field_wrapper@candidate,edge_24ff144b62dc5747288e469d,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_641ed953e0994a6547af4097,primitive.repo.scripts_add_demo_voiceover_py.function.py_function_scripts_add_demo_voiceover_self_test_ck,mutator:core:output_field_wrapper@candidate,edge_ca9671ca76b8a3ad4f406ace,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_d078660fc665691a2b3664d6,primitive.repo.scripts_add_demo_voiceover_py.function.py_function_scripts_add_demo_voiceover_main,mutator:core:output_field_wrapper@candidate,edge_f94f072e1eea93483508db23,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_08338e26c00e5f198ccd4c02,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_repo_root,mutator:core:output_field_wrapper@candidate,edge_70ee8da28cd71afabdb4603e,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_6b01a3105fa934935295d09e,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_source_surface_map,mutator:core:output_field_wrapper@candidate,edge_cdbd05c8bffd3d77da9fe629,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_bdff960f7ec781dc2249917f,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_public_codegen_use_case_seeds,mutator:core:output_field_wrapper@candidate,edge_fc4fba3c8c511dda17fba76c,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_528842045f288d46870c714f,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_microsurface_atlas,mutator:core:output_field_wrapper@candidate,edge_bf406218383fdb1f5d5823e2,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_9aeb73d3649a902661706d31,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_default_out_dir,mutator:core:output_field_wrapper@candidate,edge_52caefb59fb203c6cea5751e,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_4615c5ddfb43ad6c97b772e7,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_default_interval_seconds,mutator:core:output_field_wrapper@candidate,edge_ad8f5bd6f54291de9243278f,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_f07d51b479b7bb2221bc3bf3,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_default_max_local_sessions,mutator:core:output_field_wrapper@candidate,edge_b11dd9445dcb6aa98e69551c,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_84cbf046838e8d29b2c7af38,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_default_max_local_review_bytes,mutator:core:output_field_wrapper@candidate,edge_9b56f078a55a9ff02ec3983b,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_0825c67709ceacbc4c95e21f,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_default_github_query_limit,mutator:core:output_field_wrapper@candidate,edge_48a7516aec3a9701e86d5a76,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_0335273b05c81024df61e605,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_default_github_result_limit,mutator:core:output_field_wrapper@candidate,edge_fc667b57d479542c84dcc1a7,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_5e2430736a0af7c32037ee45,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_default_github_timeout_seconds,mutator:core:output_field_wrapper@candidate,edge_06269709c1cdbfe748dc1e63,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_671b8111e99e247bfe4648f5,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_default_kaggle_topic_limit,mutator:core:output_field_wrapper@candidate,edge_ec2679756394992f88eff4a8,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_4623a87b627cfc36a45ab559,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_default_kaggle_result_limit,mutator:core:output_field_wrapper@candidate,edge_da66a0080a972c4849726f87,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_2ed3287d7cff15a78c16fc64,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_default_kaggle_timeout_seconds,mutator:core:output_field_wrapper@candidate,edge_05a29b4282ef44619768afdf,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_62e7bdaf2293b0d062a5833e,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_default_local_repo_primitive_limit,mutator:core:output_field_wrapper@candidate,edge_52a89b4abda9205550a1278d,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_ec1b7a24a55acb5e0379f769,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_github_code_search_api,mutator:core:local_api_implementation_swap@candidate,edge_df878f0b2cdd24e9c3d40254,"{""mutation"": ""local_api_implementation_swap""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_5192e57dd616c70e7054d4b6,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_github_code_search_api,mutator:core:output_field_wrapper@candidate,edge_df878f0b2cdd24e9c3d40254,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_d41d89863b2890cb304d4d06,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_github_repository_search_api,mutator:core:local_api_implementation_swap@candidate,edge_3e9a6f7a0dd588272e2f9cf1,"{""mutation"": ""local_api_implementation_swap""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_d2a2817326c45f53f985d92b,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_github_repository_search_api,mutator:core:output_field_wrapper@candidate,edge_3e9a6f7a0dd588272e2f9cf1,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_5c2305d71edc34ebf09344fd,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_github_api_version,mutator:core:local_api_implementation_swap@candidate,edge_19950a4318b5ffabe4cdd9c2,"{""mutation"": ""local_api_implementation_swap""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_2844b70ce732a03d05834f2c,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_github_api_version,mutator:core:output_field_wrapper@candidate,edge_19950a4318b5ffabe4cdd9c2,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_245a2f59a862d27b8f589600,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_github_user_agent,mutator:core:output_field_wrapper@candidate,edge_214c08cc1ec28eb1491f63b5,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_c64920344b8289f809bb3d48,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_github_discovery_queries,mutator:core:output_field_wrapper@candidate,edge_6c96cb574770c81986dd554b,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_2e8eb4ff9a4569e59e579fba,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_github_repository_discovery_queries,mutator:core:output_field_wrapper@candidate,edge_726a59c3c0c9ff7e7890043c,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_0a58df3560fce4d4b263d88f,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_kaggle_discovery_topics,mutator:core:output_field_wrapper@candidate,edge_40aadd8e14712d73be799e8d,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_93ec1edffc689e8379481514,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_kaggle_metadata_kinds,mutator:core:output_field_wrapper@candidate,edge_d553f394a3e8bfbedb21e6c7,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_2d53bbe26c3e873bcfed70ba,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_source_candidates_file,mutator:core:output_field_wrapper@candidate,edge_dee84aa72198c160bce06f19,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_4ffbe00b34b51bfb08bcb16f,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_synthetic_session_specs_file,mutator:core:output_field_wrapper@candidate,edge_4d62531634fdf9f5b2e20f1c,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_0da4197c06086dcbe8930bf5,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_primitive_drafts_file,mutator:core:output_field_wrapper@candidate,edge_baba7e912e0797e2d9612771,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_32a7afa702698bb7a8dfc25f,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_candidate_rankings_file,mutator:core:output_field_wrapper@candidate,edge_189301c8cb4be90974561439,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_7bc0d6d5d6fa9e5398f0a54f,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_loop_ledger_file,mutator:core:output_field_wrapper@candidate,edge_e4bd5978f27fdf84135a7dd3,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_e498a44d14567f613003629d,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_rank_weight_base,mutator:core:output_field_wrapper@candidate,edge_2e64bedca4fb6942f565152f,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_d7288392d5b66a00737fa0e0,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_rank_weight_primitive_opportunity,mutator:core:output_field_wrapper@candidate,edge_37642790ec64a8c24f4ff00c,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_1979586236a77781e3cddeea,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_rank_weight_session_spec,mutator:core:output_field_wrapper@candidate,edge_137d5a6676d7d49e37b092f7,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_ddd2b7aced5025dda7cc919f,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_rank_weight_primitive_draft,mutator:core:output_field_wrapper@candidate,edge_8addbec273b5973cff30dbc7,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
mutationoption_3050f597adf695e4838de8b6,primitive.repo.scripts_aidevobserver_context_foundry_loop_py.const.py_const_scripts_aidevobserver_context_foundry_loop_rank_weight_review_finding,mutator:core:output_field_wrapper@candidate,edge_1145a50e2d15de7ab6bcea9e,"{""mutation"": ""output_field_wrapper""}",deterministic_edit_match,possible,0.5,precomputed_from_candidate_blocking_profile,false
