registry_record_id,registry_source_id,role,evidence_span,license_status
primitive.repo.scripts_check_capability_ladders_py.function.py_function_scripts_check_capability_ladders_self_test,source_946f2512f9acc332f805574f,derived_from,"{""line"": 24, ""symbol"": ""_self_test""}",candidate
primitive.repo.scripts_check_capability_ladders_py.function.py_function_scripts_check_capability_ladders_self_test_ck,source_946f2512f9acc332f805574f,derived_from,"{""line"": 34, ""symbol"": ""ck""}",candidate
primitive.repo.scripts_check_capability_planner_py.const.py_const_scripts_check_capability_planner_repo,source_225fef622c3c61ba482d873b,derived_from,"{""line"": 16, ""symbol"": ""REPO""}",candidate
primitive.repo.scripts_check_capability_planner_py.function.py_function_scripts_check_capability_planner_self_test,source_225fef622c3c61ba482d873b,derived_from,"{""line"": 21, ""symbol"": ""_self_test""}",candidate
primitive.repo.scripts_check_capability_planner_py.function.py_function_scripts_check_capability_planner_self_test_ck,source_225fef622c3c61ba482d873b,derived_from,"{""line"": 24, ""symbol"": ""ck""}",candidate
primitive.repo.scripts_check_capability_pr_workflow_py.var.py_var_scripts_check_capability_pr_workflow_r,source_0a4845348a6361375c93e864,derived_from,"{""line"": 21, ""symbol"": ""_R""}",candidate
primitive.repo.scripts_check_capability_pr_workflow_py.instance.py_inst_scripts_check_capability_pr_workflow_repo,source_0a4845348a6361375c93e864,derived_from,"{""line"": 25, ""symbol"": ""_REPO""}",candidate
primitive.repo.scripts_check_capability_pr_workflow_py.var.py_var_scripts_check_capability_pr_workflow_map,source_0a4845348a6361375c93e864,derived_from,"{""line"": 26, ""symbol"": ""_MAP""}",candidate
primitive.repo.scripts_check_capability_pr_workflow_py.var.py_var_scripts_check_capability_pr_workflow_out,source_0a4845348a6361375c93e864,derived_from,"{""line"": 27, ""symbol"": ""_OUT""}",candidate
primitive.repo.scripts_check_capability_pr_workflow_py.function.py_function_scripts_check_capability_pr_workflow_demo_repo,source_0a4845348a6361375c93e864,derived_from,"{""line"": 33, ""symbol"": ""_demo_repo""}",candidate
primitive.repo.scripts_check_capability_pr_workflow_py.instance.py_inst_scripts_check_capability_pr_workflow_demo_repo_repo,source_0a4845348a6361375c93e864,derived_from,"{""line"": 35, ""symbol"": ""repo""}",candidate
primitive.repo.scripts_check_capability_pr_workflow_py.function.py_function_scripts_check_capability_pr_workflow_render_view,source_0a4845348a6361375c93e864,derived_from,"{""line"": 49, ""symbol"": ""render_view""}",candidate
primitive.repo.scripts_check_capability_pr_workflow_py.function.py_function_scripts_check_capability_pr_workflow_render_view_pr_card,source_0a4845348a6361375c93e864,derived_from,"{""line"": 57, ""symbol"": ""pr_card""}",candidate
primitive.repo.scripts_check_capability_pr_workflow_py.function.py_function_scripts_check_capability_pr_workflow_write_view,source_0a4845348a6361375c93e864,derived_from,"{""line"": 106, ""symbol"": ""write_view""}",candidate
primitive.repo.scripts_check_capability_pr_workflow_py.function.py_function_scripts_check_capability_pr_workflow_self_test,source_0a4845348a6361375c93e864,derived_from,"{""line"": 112, ""symbol"": ""_self_test""}",candidate
primitive.repo.scripts_check_capability_pr_workflow_py.function.py_function_scripts_check_capability_pr_workflow_self_test_ck,source_0a4845348a6361375c93e864,derived_from,"{""line"": 115, ""symbol"": ""ck""}",candidate
primitive.repo.scripts_check_capability_pr_workflow_py.instance.py_inst_scripts_check_capability_pr_workflow_self_test_gh,source_0a4845348a6361375c93e864,derived_from,"{""line"": 138, ""symbol"": ""gh""}",candidate
primitive.repo.scripts_check_capability_pr_workflow_py.function.py_function_scripts_check_capability_pr_workflow_main,source_0a4845348a6361375c93e864,derived_from,"{""line"": 172, ""symbol"": ""_main""}",candidate
primitive.repo.scripts_check_capability_seeds_py.var.py_var_scripts_check_capability_seeds_r,source_4caa6b69eea0dee1554047f6,derived_from,"{""line"": 19, ""symbol"": ""_R""}",candidate
primitive.repo.scripts_check_capability_seeds_py.instance.py_inst_scripts_check_capability_seeds_repo,source_4caa6b69eea0dee1554047f6,derived_from,"{""line"": 23, ""symbol"": ""_REPO""}",candidate
primitive.repo.scripts_check_capability_seeds_py.var.py_var_scripts_check_capability_seeds_feed,source_4caa6b69eea0dee1554047f6,derived_from,"{""line"": 24, ""symbol"": ""_FEED""}",candidate
primitive.repo.scripts_check_capability_seeds_py.function.py_function_scripts_check_capability_seeds_token,source_4caa6b69eea0dee1554047f6,derived_from,"{""line"": 31, ""symbol"": ""_token""}",candidate
primitive.repo.scripts_check_capability_seeds_py.function.py_function_scripts_check_capability_seeds_self_test,source_4caa6b69eea0dee1554047f6,derived_from,"{""line"": 35, ""symbol"": ""_self_test""}",candidate
primitive.repo.scripts_check_capability_seeds_py.function.py_function_scripts_check_capability_seeds_self_test_ck,source_4caa6b69eea0dee1554047f6,derived_from,"{""line"": 38, ""symbol"": ""ck""}",candidate
primitive.repo.scripts_check_capability_seeds_py.function.py_function_scripts_check_capability_seeds_main,source_4caa6b69eea0dee1554047f6,derived_from,"{""line"": 113, ""symbol"": ""_main""}",candidate
primitive.repo.scripts_check_capability_self_heal_on_source_change_py.instance.py_inst_scripts_check_capability_self_heal_on_source_change_repo,source_32bc0f3d85447ed565f70f68,derived_from,"{""line"": 29, ""symbol"": ""_REPO""}",candidate
primitive.repo.scripts_check_capability_self_heal_on_source_change_py.var.py_var_scripts_check_capability_self_heal_on_source_change_now,source_32bc0f3d85447ed565f70f68,derived_from,"{""line"": 35, ""symbol"": ""_NOW""}",candidate
primitive.repo.scripts_check_capability_self_heal_on_source_change_py.var.py_var_scripts_check_capability_self_heal_on_source_change_prices,source_32bc0f3d85447ed565f70f68,derived_from,"{""line"": 38, ""symbol"": ""_PRICES""}",candidate
primitive.repo.scripts_check_capability_self_heal_on_source_change_py.function.py_function_scripts_check_capability_self_heal_on_source_change_result,source_32bc0f3d85447ed565f70f68,derived_from,"{""line"": 41, ""symbol"": ""_result""}",candidate
primitive.repo.scripts_check_capability_self_heal_on_source_change_py.function.py_function_scripts_check_capability_self_heal_on_source_change_scraper_old_parser,source_32bc0f3d85447ed565f70f68,derived_from,"{""line"": 46, ""symbol"": ""_scraper_old_parser""}",candidate
primitive.repo.scripts_check_capability_self_heal_on_source_change_py.function.py_function_scripts_check_capability_self_heal_on_source_change_scraper_new_parser,source_32bc0f3d85447ed565f70f68,derived_from,"{""line"": 50, ""symbol"": ""_scraper_new_parser""}",candidate
primitive.repo.scripts_check_capability_self_heal_on_source_change_py.function.py_function_scripts_check_capability_self_heal_on_source_change_fc_old,source_32bc0f3d85447ed565f70f68,derived_from,"{""line"": 54, ""symbol"": ""_fc_old""}",candidate
primitive.repo.scripts_check_capability_self_heal_on_source_change_py.function.py_function_scripts_check_capability_self_heal_on_source_change_fc_candidate_also_broken,source_32bc0f3d85447ed565f70f68,derived_from,"{""line"": 59, ""symbol"": ""_fc_candidate_also_broken""}",candidate
primitive.repo.scripts_check_capability_self_heal_on_source_change_py.function.py_function_scripts_check_capability_self_heal_on_source_change_registry,source_32bc0f3d85447ed565f70f68,derived_from,"{""line"": 64, ""symbol"": ""_registry""}",candidate
primitive.repo.scripts_check_capability_self_heal_on_source_change_py.function.py_function_scripts_check_capability_self_heal_on_source_change_suite,source_32bc0f3d85447ed565f70f68,derived_from,"{""line"": 79, ""symbol"": ""_suite""}",candidate
primitive.repo.scripts_check_capability_self_heal_on_source_change_py.function.py_function_scripts_check_capability_self_heal_on_source_change_scraper_spec,source_32bc0f3d85447ed565f70f68,derived_from,"{""line"": 83, ""symbol"": ""_scraper_spec""}",candidate
primitive.repo.scripts_check_capability_self_heal_on_source_change_py.function.py_function_scripts_check_capability_self_heal_on_source_change_fc_spec,source_32bc0f3d85447ed565f70f68,derived_from,"{""line"": 90, ""symbol"": ""_fc_spec""}",candidate
primitive.repo.scripts_check_capability_self_heal_on_source_change_py.function.py_function_scripts_check_capability_self_heal_on_source_change_unrelated_spec,source_32bc0f3d85447ed565f70f68,derived_from,"{""line"": 97, ""symbol"": ""_unrelated_spec""}",candidate
primitive.repo.scripts_check_capability_self_heal_on_source_change_py.function.py_function_scripts_check_capability_self_heal_on_source_change_no_suite_spec,source_32bc0f3d85447ed565f70f68,derived_from,"{""line"": 103, ""symbol"": ""_no_suite_spec""}",candidate
primitive.repo.scripts_check_capability_self_heal_on_source_change_py.function.py_function_scripts_check_capability_self_heal_on_source_change_self_test,source_32bc0f3d85447ed565f70f68,derived_from,"{""line"": 108, ""symbol"": ""_self_test""}",candidate
primitive.repo.scripts_check_capability_self_heal_on_source_change_py.function.py_function_scripts_check_capability_self_heal_on_source_change_self_test_check,source_32bc0f3d85447ed565f70f68,derived_from,"{""line"": 111, ""symbol"": ""check""}",candidate
primitive.repo.scripts_check_capability_self_heal_on_source_change_py.function.py_function_scripts_check_capability_self_heal_on_source_change_main,source_32bc0f3d85447ed565f70f68,derived_from,"{""line"": 184, ""symbol"": ""main""}",candidate
primitive.repo.scripts_check_capability_synthesis_py.const.py_const_scripts_check_capability_synthesis_repo,source_4aea6861e335f7090f9c76b0,derived_from,"{""line"": 20, ""symbol"": ""REPO""}",candidate
primitive.repo.scripts_check_capability_synthesis_py.function.py_function_scripts_check_capability_synthesis_load,source_4aea6861e335f7090f9c76b0,derived_from,"{""line"": 23, ""symbol"": ""_load""}",candidate
primitive.repo.scripts_check_capability_synthesis_py.function.py_function_scripts_check_capability_synthesis_self_test,source_4aea6861e335f7090f9c76b0,derived_from,"{""line"": 27, ""symbol"": ""_self_test""}",candidate
primitive.repo.scripts_check_capability_synthesis_py.function.py_function_scripts_check_capability_synthesis_self_test_ck,source_4aea6861e335f7090f9c76b0,derived_from,"{""line"": 33, ""symbol"": ""ck""}",candidate
primitive.repo.scripts_check_capability_synthesis_py.function.py_function_scripts_check_capability_synthesis_self_test_tester,source_4aea6861e335f7090f9c76b0,derived_from,"{""line"": 49, ""symbol"": ""tester""}",candidate
primitive.repo.scripts_check_capability_taxonomy_py.const.py_const_scripts_check_capability_taxonomy_repo,source_b2ed2ef0a8242d61207a5f13,derived_from,"{""line"": 17, ""symbol"": ""REPO""}",candidate
primitive.repo.scripts_check_capability_taxonomy_py.const.py_const_scripts_check_capability_taxonomy_tax,source_b2ed2ef0a8242d61207a5f13,derived_from,"{""line"": 18, ""symbol"": ""TAX""}",candidate
primitive.repo.scripts_check_capability_taxonomy_py.const.py_const_scripts_check_capability_taxonomy_planes,source_b2ed2ef0a8242d61207a5f13,derived_from,"{""line"": 19, ""symbol"": ""PLANES""}",candidate
primitive.repo.scripts_check_capability_taxonomy_py.const.py_const_scripts_check_capability_taxonomy_catalog,source_b2ed2ef0a8242d61207a5f13,derived_from,"{""line"": 20, ""symbol"": ""CATALOG""}",candidate
primitive.repo.scripts_check_capability_taxonomy_py.function.py_function_scripts_check_capability_taxonomy_leaves,source_b2ed2ef0a8242d61207a5f13,derived_from,"{""line"": 23, ""symbol"": ""_leaves""}",candidate
primitive.repo.scripts_check_capability_taxonomy_py.function.py_function_scripts_check_capability_taxonomy_self_test,source_b2ed2ef0a8242d61207a5f13,derived_from,"{""line"": 27, ""symbol"": ""_self_test""}",candidate
primitive.repo.scripts_check_capability_taxonomy_py.function.py_function_scripts_check_capability_taxonomy_self_test_ck,source_b2ed2ef0a8242d61207a5f13,derived_from,"{""line"": 36, ""symbol"": ""ck""}",candidate
primitive.repo.scripts_check_cascade_py.function.py_function_scripts_check_cascade_self_test,source_a8b947cb41752e3d70fb5da1,derived_from,"{""line"": 15, ""symbol"": ""_self_test""}",candidate
primitive.repo.scripts_check_cascade_py.function.py_function_scripts_check_cascade_self_test_ck,source_a8b947cb41752e3d70fb5da1,derived_from,"{""line"": 17, ""symbol"": ""ck""}",candidate
primitive.repo.scripts_check_cascade_measurement_py.var.py_var_scripts_check_cascade_measurement_r,source_90fef76252c7373c9c72a297,derived_from,"{""line"": 17, ""symbol"": ""_R""}",candidate
primitive.repo.scripts_check_cascade_measurement_py.function.py_function_scripts_check_cascade_measurement_self_test,source_90fef76252c7373c9c72a297,derived_from,"{""line"": 27, ""symbol"": ""_self_test""}",candidate
primitive.repo.scripts_check_cascade_measurement_py.function.py_function_scripts_check_cascade_measurement_self_test_ck,source_90fef76252c7373c9c72a297,derived_from,"{""line"": 30, ""symbol"": ""ck""}",candidate
primitive.repo.scripts_check_cascade_measurement_py.function.py_function_scripts_check_cascade_measurement_main,source_90fef76252c7373c9c72a297,derived_from,"{""line"": 116, ""symbol"": ""_main""}",candidate
primitive.repo.scripts_check_cfpb_artifact_graph_demo_py.function.py_function_scripts_check_cfpb_artifact_graph_demo_self_test,source_09cd43a3474b6685cf46d48e,derived_from,"{""line"": 14, ""symbol"": ""_self_test""}",candidate
primitive.repo.scripts_check_cfpb_artifact_graph_demo_py.function.py_function_scripts_check_cfpb_artifact_graph_demo_self_test_check,source_09cd43a3474b6685cf46d48e,derived_from,"{""line"": 17, ""symbol"": ""check""}",candidate
primitive.repo.scripts_check_cfpb_artifact_graph_demo_py.function.py_function_scripts_check_cfpb_artifact_graph_demo_main,source_09cd43a3474b6685cf46d48e,derived_from,"{""line"": 50, ""symbol"": ""_main""}",candidate
primitive.repo.scripts_check_cfpb_artifact_ledger_py.const.py_const_scripts_check_cfpb_artifact_ledger_rec,source_05da726767544917198538ca,derived_from,"{""line"": 19, ""symbol"": ""REC""}",candidate
primitive.repo.scripts_check_cfpb_artifact_ledger_py.function.py_function_scripts_check_cfpb_artifact_ledger_self_test,source_05da726767544917198538ca,derived_from,"{""line"": 24, ""symbol"": ""_self_test""}",candidate
primitive.repo.scripts_check_cfpb_artifact_ledger_py.function.py_function_scripts_check_cfpb_artifact_ledger_self_test_check,source_05da726767544917198538ca,derived_from,"{""line"": 27, ""symbol"": ""check""}",candidate
primitive.repo.scripts_check_cfpb_artifact_ledger_py.instance.py_inst_scripts_check_cfpb_artifact_ledger_self_test_led,source_05da726767544917198538ca,derived_from,"{""line"": 32, ""symbol"": ""led""}",candidate
primitive.repo.scripts_check_cfpb_artifact_ledger_py.instance.py_inst_scripts_check_cfpb_artifact_ledger_self_test_policy,source_05da726767544917198538ca,derived_from,"{""line"": 33, ""symbol"": ""policy""}",candidate
primitive.repo.scripts_check_cfpb_artifact_ledger_py.function.py_function_scripts_check_cfpb_artifact_ledger_main,source_05da726767544917198538ca,derived_from,"{""line"": 72, ""symbol"": ""_main""}",candidate
primitive.repo.scripts_check_cfpb_conflict_detection_py.const.py_const_scripts_check_cfpb_conflict_detection_rec,source_74479c4a0615d0388c733b0b,derived_from,"{""line"": 18, ""symbol"": ""REC""}",candidate
primitive.repo.scripts_check_cfpb_conflict_detection_py.function.py_function_scripts_check_cfpb_conflict_detection_self_test,source_74479c4a0615d0388c733b0b,derived_from,"{""line"": 23, ""symbol"": ""_self_test""}",candidate
primitive.repo.scripts_check_cfpb_conflict_detection_py.function.py_function_scripts_check_cfpb_conflict_detection_self_test_check,source_74479c4a0615d0388c733b0b,derived_from,"{""line"": 26, ""symbol"": ""check""}",candidate
primitive.repo.scripts_check_cfpb_conflict_detection_py.function.py_function_scripts_check_cfpb_conflict_detection_main,source_74479c4a0615d0388c733b0b,derived_from,"{""line"": 62, ""symbol"": ""_main""}",candidate
